datetime,http_user_agent,uniq_id,path,cresp_country,cresp_asn,cresp_subnet,bot_type
2026-05-30 16:07:05.116000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",57olxoL92qM1,/press-center/v_ugolovnom_kodekse_mogut_poyavitsya_nakazaniya_za_ddos,US,8075,23.96.0.0/14,ChatGPT-User
2026-05-29 16:24:26.245000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",QOnXLu39ZiE1,/news/innostage_i_servicepipe_obiavili_o_strategicheskom_partnerstve_v_sfere_zaschiti_ot_ddos_atak,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-29 16:24:26.253000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",QOn1Nu39ZSw1,/press-center/petla-zatagivaetsa-cem-opasna-novaa-uazvimost-dla-provedenia-ddos-atak,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-29 16:24:26.253000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",QOn2Nu39ZGk1,/blog/waf-or-bot-protection,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-29 16:24:26.252000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",QOnsip4YxuQ1,/blog/innostage-case-study,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-18 13:55:15.401000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",FtZXVcYwPGk1,/blog/behavioral-factors-cheating,US,8075,172.208.0.0/13,ChatGPT-User
2026-05-18 01:10:57.833000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",vANhOw3EqiE1,/press-center/ii_v_kiberbezopasnosti_2025,US,8075,40.120.0.0/14,ChatGPT-User
2026-05-30 18:03:38.666000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",c3qOPMh9s0U1,/press-center/chem_grozit_biznesu_otkaz_ot_servisov_cloudflare,ES,8075,68.220.0.0/15,ChatGPT-User
2026-05-27 22:53:37.392000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",brrPmrA1CSw1,/blog/what-is-ddos,GB,8075,20.0.0.0/11,ChatGPT-User
2026-05-27 22:51:32.450000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",WprZKIFHU4Y1,/redoc.standalone.js,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-27 22:51:27.295000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",RprS2PacPa61,/redoc.standalone.js,US,8075,74.7.0.0/16,GPTBot
2026-05-29 17:15:08.960000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",8Fopd1ZR8eA1,/antibot,CH,8075,51.107.0.0/16,ChatGPT-User
2026-05-29 16:58:33.100000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",XwnDjEvYrCg1,/press-center/it_trendi_na_2025_god_vo_chto_budut_vkladivatsya_kompanii,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-29 16:57:35.892000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",ZvnRYZtYUmI1,/press-center/petla-zatagivaetsa-cem-opasna-novaa-uazvimost-dla-provedenia-ddos-atak,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-29 16:57:35.317000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",Zvnb5c6RkmI1,/blog/innostage-case-study,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-29 16:00:37.886000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",b0nQ89S9cOs1,/blog/behavioral-factors-cheating,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-20 09:50:06.275000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",6oXZR6N3hmI1,/press-center/evoluciya_resheniy_po_zaschite_ot_ddos_2025,US,8075,52.152.0.0/13,ChatGPT-User
2026-05-20 09:50:06.281000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",6oXxR6N3huQ1,/press-center/v_pervom_kvartale_2026_goda_ddos_stali_moschnee,US,8075,52.152.0.0/13,ChatGPT-User
2026-05-20 09:50:06.442000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",6oXZgXtJjSw1,/news,US,8075,52.152.0.0/13,ChatGPT-User
2026-05-20 09:56:10.696000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",AuXJCK1JbW21,/blog/medical-aggregator-case-study,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:15.577000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",FuXRqO1Jb0U1,/news/servicepipe_fiksiruyet_rost_zaprosov_na_nastroiku_ii_agentov,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:16.779000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",GuXsxP1JbOs1,/news/servicepipe_provela_master_klass_dlya_shkolnikov,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:10.160000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",AuXxFvS3ruQ1,/blog/mkb-case-study,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:14.975000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",EuXZn1T3riE1,/news/mobile-sdk-press-release,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:09.638000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",9uXx9NTCo4Y1,/web-ddos-protection,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:12.905000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",CuXLpxS3dGk1,/news/stkript_prisoedinyaetsya_k_laboratorii_servicepipe,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:16.136000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",GuXGv2T3d0U1,/news/servicepipe_zapustila_testirovanie_platformi_neprerivnogo_skana,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:17.313000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",HuXB34T3duQ1,/news/servicepipe_itmode_partners,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:02.482000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",2uX4inS3Ja61,/news,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-20 09:56:14.481000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",EuXkI1T3JKo1,/news/safetech_prisoedinyaetsya_k_laboratorii_servicepipe,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-27 05:19:54.433000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",sJa7j58HamI1,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,NZ,8075,172.200.0.0/13,ChatGPT-User
2026-05-27 04:53:06.898000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",6rZpEmwv20U1,/press-center/ne-vsyakaya-utechka-vedet-k-uscherbu,NZ,8075,172.200.0.0/13,ChatGPT-User
2026-05-31 09:10:38.684000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",cAipFaxR4W21,/news/michail_khlebunov_iz_servicepipe_sberbank_atakuyut_dazhe_pioneri,US,8075,20.160.0.0/12,ChatGPT-User
2026-05-31 09:15:45.887000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",jFiQRt4RBGk1,/news/michail_khlebunov_iz_servicepipe_sberbank_atakuyut_dazhe_pioneri,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-19 07:12:33.362000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",XCUn6pW3YmI1,/press-center/odnomu-botu-izvestno,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-19 06:36:23.219000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",NaT9OOXkk0U1,/press-center/trafik_v_ii_otvetakh_alisi_stanet_prozrachnee,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-29 13:03:20.422000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",K3kcO3Z9t4Y1,/news/servicepipe_partner_day_2026,US,8075,172.128.0.0/10,ChatGPT-User
2026-05-29 12:54:09.413000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",9sjNd3O948c1,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,DE,8075,20.64.0.0/10,ChatGPT-User
2026-05-29 13:02:28.572000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",S2k8asJcXKo1,/blog/antiddos-solution-for-service-providers,US,8075,52.152.0.0/13,ChatGPT-User
2026-05-29 12:39:38.668000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",cdjjwfpc1eA1,/blog/msu-cluster-residence,ES,8075,68.220.0.0/15,ChatGPT-User
2026-05-19 14:51:16.572000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",GpboH4qC0iE1,/blog/waf-or-bot-protection,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-19 14:51:25.719000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",Ppbl4FqC0Gk1,/news/proway_i_servicepipe_partners,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-19 14:51:25.989000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",PpbpbjekheA1,/career,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-30 15:18:42.114000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",gInKbifYjuQ1,/blog/behavioral-factors-cheating,BE,8075,9.160.0.0/16,ChatGPT-User
2026-05-27 00:49:51.368000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",pnVn9PTHa8c1,/uploads/bis49_13_chezhin_02_f8e878769f.png,US,8075,74.7.0.0/16,GPTBot
2026-05-27 00:48:39.919000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",dmVnFaTQEeA1,/press-center/bis-journal-sms-bombing,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-27 00:48:43.718000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",hmV4ieRHmSw1,/uploads/bis49_13_chezhin_01_d7ed7e7048.png,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-27 00:48:43.183000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",hmVKFTlGOSw1,/uploads/bis49_13_chezhin_02_f8e878769f.png,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-22 04:01:14.242000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",E1Us6RZHsCg1,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,CH,8075,51.107.0.0/16,ChatGPT-User
2026-05-22 03:02:27.577000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",R2TJYD0Qp8c1,/press-center/rossiyan_prizvali_ne_delitsya_s_deepseek_lichnimy_dannymi,KR,8075,52.224.0.0/11,ChatGPT-User
2026-05-22 04:05:22.589000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",M5UUiORGGOs1,/press-center/kak_telecom_otrasli_zaschititsya_ot_ddos,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-22 02:14:36.975000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",aESgUpWvwmI1,/blog/websocket-protection,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-19 17:08:23.578000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",N8eYaMUk3Os1,/press-center/kak_sboi_v_internete_vliyayut_na_finansovuyu_sistemu,US,8075,20.160.0.0/12,ChatGPT-User
2026-05-19 16:51:00.640000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",0pdWi0a3m0U1,/blog/dodo-pizza-case-study,BE,8075,9.160.0.0/16,ChatGPT-User
2026-05-19 17:21:35.472000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot",ZLeR6JJ3e4Y1,/press-center/kak_sboi_v_internete_vliyayut_na_finansovuyu_sistemu,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-25 05:42:41.326000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",fgYcOmtQbGk1,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-25 05:45:36.665000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",ajYrsIxQV4Y1,/press-center/ii_v_kiberbezopasnosti_2025,US,8075,40.112.0.0/13,ChatGPT-User
2026-05-29 17:39:21.111000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",LdoLRZERO4Y1,/blog/what-is-ddos,US,8075,52.224.0.0/11,ChatGPT-User
2026-05-30 08:55:16.234000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",Gtg6O8b9QeA1,/press-center/uralskiy_forum_2026_reportazh,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-30 09:07:55.389000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",t7hxHbbuvGk1,/press-center/uralskiy_forum_2026_reportazh,US,8075,40.112.0.0/13,ChatGPT-User
2026-05-30 09:08:13.649000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",D8hrJnGYgKo1,/press-center/uralskiy_forum_na_noviy_lad,BE,8075,9.160.0.0/16,ChatGPT-User
2026-05-30 09:11:32.656000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",WBhDJbfuZeA1,/press-center/uralskiy_forum_na_noviy_lad,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-23 09:02:50.105000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",o2aj9Dsv14Y1,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,ES,8075,68.220.0.0/15,ChatGPT-User
2026-05-22 20:20:58.309000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",wKkfJrMvjuQ1,/press-center/obespechit-zaschitu-biznesa,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-22 20:20:58.309000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",wKkiJrMvjKo1,/about,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-22 20:20:58.309000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",wKkjJrMvj4Y1,/press-center/zloumishlenniki_vse_chasche_ispolzuyut_zarazhenniye_virtualniye_serveri,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-22 20:20:58.422000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",wKkcSrMvjKo1,/why-servicepipe,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-22 19:38:49.140000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",ncjbt1AQCa61,/press-center/kolichestvo_it_specialistov_v_rossii_vyroslo,BE,8075,9.160.0.0/16,ChatGPT-User
2026-05-22 20:02:27.276000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",R2kwnUvvw8c1,/news/servicepipe_fiksiruyet_rost_zaprosov_na_nastroiku_ii_agentov,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-22 20:02:26.730000000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; +https://openai.com/searchbot",Q2kMTchQka61,/press-center/expert_servicepipe_rasskazal_o_snizhenii_trafika_v_chatah_ii,US,8075,74.7.0.0/16,OAI-SearchBot
2026-05-27 05:09:27.533000000,Mozilla/5.0 (compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot),R9aVwtLGN0U1,/google-credentials.json,US,400529,45.45.236.0/22,OAI-SearchBot
2026-05-27 05:09:27.825000000,Mozilla/5.0 (compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot),R9aDhwtHqeA1,/.env.production,US,400529,45.45.236.0/22,OAI-SearchBot
2026-05-27 05:29:50.108000000,Mozilla/5.0 (compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot),oTaa1WAQ8eA1,/config.json,US,400529,45.45.236.0/22,OAI-SearchBot
2026-05-27 05:09:27.700000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ChatGPT-User/1.0; +https://openai.com/bot)",R9aJFblQxW21,/firebase.json,US,400529,45.45.236.0/22,ChatGPT-User
2026-05-27 05:29:51.705000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ChatGPT-User/1.0; +https://openai.com/bot)",pTaiZYfvg0U1,/api/config,US,400529,45.45.236.0/22,ChatGPT-User
2026-05-27 05:29:47.765000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ChatGPT-User/1.0; +https://openai.com/bot)",lTahO3jGoKo1,/.git/config,US,400529,45.45.236.0/22,ChatGPT-User
2026-05-27 05:29:48.444000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)",mTapFUAQ8iE1,/.env.local,US,400529,45.45.236.0/22,GPTBot
2026-05-27 05:29:51.209000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)",pTamkwIHeiE1,/actuator/env,US,400529,45.45.236.0/22,GPTBot
2026-05-27 05:29:51.624000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)",pTaKDxIHw4Y1,/account.json,US,400529,45.45.236.0/22,GPTBot
2026-05-20 16:21:25.742000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",PLe3xexCo4Y1,/blog/medical-aggregator-case-study,ES,8075,68.220.0.0/15,ChatGPT-User
2026-05-31 15:49:43.067000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",hnolebNOFKo1,/press-center/kakie_kiberriski_ugrozhaut_biznesu_i_polzovatelyam_v_2025_godu,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-31 15:25:42.482000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",gPoDx8sOY8c1,/press-center/v_ugolovnom_kodekse_mogut_poyavitsya_nakazaniya_za_ddos,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-31 15:53:52.100000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",qrobkqSONOs1,/press-center/it-contractors-as-hackers-loopholes,PL,8075,20.192.0.0/10,ChatGPT-User
2026-05-24 23:56:37.467000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",bupberLH3Sw1,/press-center/zashhita-veb-prilozhenij,ES,8075,68.220.0.0/15,ChatGPT-User
2026-05-22 04:59:35.649000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",ZxUAUixGYa61,/blog/websocket-protection,CH,8075,51.107.0.0/16,ChatGPT-User
2026-05-31 08:22:17.025000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",HMhGRBrOvKo1,/press-center/zashhita-veb-prilozhenij,CH,8075,51.107.0.0/16,ChatGPT-User
2026-05-20 13:49:12.936000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",CnbMqLmCL8c1,/press-center/zashhita-veb-prilozhenij,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-20 13:49:12.936000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",CnbNqLmCLmI1,/blog/vseinstrumenti-case-study,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-20 13:49:12.936000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",CnbOqLmCLuQ1,/blog/online-pharmacy-case-study,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-20 13:49:12.936000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",CnbPqLmCLa61,/blog/waf-or-bot-protection,IT,8075,172.208.0.0/13,ChatGPT-User
2026-05-20 13:49:12.936000000,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",CnbQqLmCLqM1,/blog/spectrumdata-case-study,IT,8075,172.208.0.0/13,ChatGPT-User
